,region_id.special_id,bcd,cad,gt,hb,expression
69996,VT29200.MEMB002C,0,0,0,0,0
69997,VT29200.MEMB002D,1,0,0,0,0
69998,VT29200.MEMB002E,1,0,0,0,0
69999,VT29200.MEMB003A,1,0,0,0,0
70000,VT29200.MEMB003D,1,0,0,0,0
70001,VT29200.MEMB004E,1,0,0,0,0
70002,VT29200.MEMB005B,1,0,0,0,0
70003,VT29200.MEMB006B,1,0,0,1,0
70004,VT29200.MEMB006C,1,0,0,0,0
70005,VT29200.MEMB007B,0,1,0,0,0
70006,VT29200.MEMB007D,0,0,0,0,0
70007,VT29200.MEMB008C,1,0,0,0,0
70008,VT4905.MEMB002A,0,1,0,0,1
70009,VT4905.MEMB002C,0,1,0,0,1
70010,VT4905.MEMB002D,0,1,0,0,1
70011,VT4905.MEMB002E,0,0,0,0,1
70012,VT4905.MEMB002F,0,0,0,0,1
70013,VT4905.MEMB003D,0,1,0,0,1
70014,VT4905.MEMB004A,0,0,0,0,1
70015,VT4905.MEMB004B,0,1,0,0,1
70016,VT4905.MEMB004E,0,1,0,0,1
70017,VT4905.MEMB006A,0,1,0,0,1
70018,VT4905.MEMB006C,0,1,0,0,1
70019,VT4905.MEMB007B,0,1,0,0,1
70020,VT4905.MEMB007D,0,0,0,0,1
70021,VT4905.MEMB008C,0,1,0,0,1
70022,VT4905.dkik,0,1,0,0,1
70023,VT4905.MEMB002B,0,0,0,0,1
70024,VT4905.MEMB003A,0,1,0,0,1
70025,VT4905.MEMB003B,0,0,0,0,1
70026,VT4905.MEMB003C,0,1,0,0,1
70027,VT4905.MEMB003F,0,1,0,0,1
70028,VT4905.MEMB005B,0,1,0,0,1
70029,VT4905.MEMB005D,0,1,0,0,1
70030,VT4905.MEMB006B,0,0,0,0,1
70031,VT4905.MEMB007C,0,0,0,0,1
70032,VT46004.dkik,0,0,0,0,0
70033,VT46004.MEMB002C,0,0,0,0,0
70034,VT46004.MEMB002D,0,0,0,0,0
70035,VT46004.MEMB003D,0,0,0,0,0
70036,VT46004.MEMB004A,0,0,0,0,0
70037,VT46004.MEMB005B,0,0,0,0,0
70038,VT46004.MEMB006A,0,0,0,0,0
70039,VT46004.MEMB006C,0,0,0,0,0
70040,VT46004.MEMB007C,0,0,0,0,0
70041,VT46004.MEMB002A,0,0,0,0,0
70042,VT46004.MEMB002B,0,0,0,0,0
70043,VT46004.MEMB002E,0,0,0,0,0
70044,VT46004.MEMB002F,0,0,0,0,0
70045,VT46004.MEMB003A,0,0,0,0,0
70046,VT46004.MEMB003B,0,0,0,0,0
70047,VT46004.MEMB003C,0,0,0,0,0
70048,VT46004.MEMB003F,0,0,0,0,0
70049,VT46004.MEMB004B,0,0,0,0,0
70050,VT46004.MEMB004E,0,0,0,0,0
70051,VT46004.MEMB005D,0,0,0,0,0
70052,VT46004.MEMB006B,0,0,0,0,0
70053,VT46004.MEMB007B,0,0,0,0,0
70054,VT46004.MEMB007D,0,0,0,0,0
70055,VT46004.MEMB008C,0,0,0,0,0
70056,VT14713.MEMB002A,0,0,0,0,1
70057,VT14713.MEMB002C,3,0,0,0,1
70058,VT14713.MEMB003A,0,0,0,0,1
70059,VT14713.MEMB003D,0,0,0,0,1
70060,VT14713.MEMB003F,0,0,0,0,1
70061,VT14713.MEMB004B,0,0,0,0,1
70062,VT14713.MEMB005B,0,0,0,0,1
70063,VT14713.MEMB007B,1,0,0,0,1
70064,VT14713.dkik,0,0,0,0,1
70065,VT14713.MEMB002B,1,0,0,1,1
70066,VT14713.MEMB002D,1,0,0,0,1
70067,VT14713.MEMB002E,1,0,0,0,1
70068,VT14713.MEMB002F,4,0,0,0,1
70069,VT14713.MEMB003B,0,0,0,0,1
70070,VT14713.MEMB003C,1,0,0,0,1
70071,VT14713.MEMB004A,1,0,0,1,1
70072,VT14713.MEMB004E,0,0,0,0,1
70073,VT14713.MEMB005D,0,0,0,0,1
70074,VT14713.MEMB006A,0,0,0,0,1
70075,VT14713.MEMB006B,0,0,0,0,1
70076,VT14713.MEMB006C,0,0,0,0,1
70077,VT14713.MEMB007C,0,0,0,0,1
70078,VT14713.MEMB007D,0,0,0,0,1
70079,VT14713.MEMB008C,0,0,0,0,1
70080,VT18469.MEMB002A,1,0,0,0,0
70081,VT18469.MEMB002B,2,0,0,0,0
70082,VT18469.MEMB002C,1,0,0,0,0
70083,VT18469.MEMB002E,2,0,0,0,0
70084,VT18469.MEMB003A,2,0,0,0,0
70085,VT18469.MEMB003B,2,0,0,0,0
70086,VT18469.MEMB003C,1,0,0,0,0
70087,VT18469.MEMB004A,2,0,0,0,0
70088,VT18469.MEMB004B,3,0,0,0,0
70089,VT18469.MEMB004E,2,0,0,0,0
70090,VT18469.MEMB005D,1,0,0,0,0
70091,VT18469.MEMB006C,3,0,0,0,0
70092,VT18469.MEMB007C,2,0,0,0,0
70093,VT18469.dkik,1,0,0,0,0
70094,VT18469.MEMB002D,2,0,0,0,0
70095,VT18469.MEMB002F,1,0,0,0,0
70096,VT18469.MEMB003D,2,0,0,0,0
70097,VT18469.MEMB003F,2,0,0,0,0
70098,VT18469.MEMB005B,3,0,0,0,0
70099,VT18469.MEMB006A,2,0,0,0,0
70100,VT18469.MEMB006B,3,0,0,0,0
70101,VT18469.MEMB007B,1,0,0,0,0
70102,VT18469.MEMB007D,3,0,0,0,0
70103,VT18469.MEMB008C,3,0,0,0,0
70104,VT19240.MEMB002B,0,0,0,0,1
70105,VT19240.MEMB002C,0,0,0,0,1
70106,VT19240.MEMB003B,0,0,0,0,1
70107,VT19240.MEMB003C,0,0,0,0,1
70108,VT19240.MEMB003D,0,0,0,0,1
70109,VT19240.MEMB003F,2,0,0,0,1
70110,VT19240.MEMB004E,0,0,0,0,1
70111,VT19240.MEMB005D,0,0,0,0,1
70112,VT19240.MEMB006B,0,0,0,0,1
70113,VT19240.MEMB007B,0,0,0,1,1
70114,VT19240.MEMB007C,0,0,0,0,1
70115,VT19240.MEMB008C,0,0,0,0,1
70116,VT19240.dkik,0,0,0,0,1
70117,VT19240.MEMB002A,0,0,0,0,1
70118,VT19240.MEMB002D,0,0,0,0,1
70119,VT19240.MEMB002E,0,0,0,0,1
70120,VT19240.MEMB002F,0,0,0,0,1
70121,VT19240.MEMB003A,0,0,0,0,1
70122,VT19240.MEMB004A,0,0,0,0,1
70123,VT19240.MEMB004B,0,0,0,0,1
70124,VT19240.MEMB005B,1,0,0,0,1
70125,VT19240.MEMB006A,0,0,0,0,1
70126,VT19240.MEMB006C,0,0,0,0,1
70127,VT19240.MEMB007D,0,0,0,0,1
70128,VT41428.MEMB002A,0,0,0,0,0
70129,VT41428.MEMB002D,0,0,0,0,0
70130,VT41428.MEMB002F,0,0,0,0,0
70131,VT41428.MEMB003B,0,0,0,0,0
70132,VT41428.MEMB003D,0,0,0,0,0
70133,VT41428.MEMB003F,0,0,0,0,0
70134,VT41428.MEMB004A,1,0,0,0,0
70135,VT41428.MEMB004B,0,0,0,0,0
70136,VT41428.MEMB006A,0,0,0,0,0
70137,VT41428.MEMB007B,0,0,0,0,0
70138,VT41428.MEMB007C,0,0,0,0,0
70139,VT41428.MEMB007D,1,0,0,0,0
70140,VT41428.MEMB008C,0,0,0,0,0
70141,VT41428.dkik,0,0,0,0,0
70142,VT41428.MEMB002B,0,0,0,0,0
70143,VT41428.MEMB002C,0,0,0,0,0
70144,VT41428.MEMB002E,0,0,0,0,0
70145,VT41428.MEMB003A,0,0,0,0,0
70146,VT41428.MEMB003C,0,0,0,0,0
70147,VT41428.MEMB004E,0,0,0,0,0
70148,VT41428.MEMB005B,0,0,0,0,0
70149,VT41428.MEMB005D,1,0,0,0,0
70150,VT41428.MEMB006B,0,0,0,0,0
70151,VT41428.MEMB006C,0,0,0,0,0
70152,VT14726.MEMB002A,0,0,0,0,0
70153,VT14726.MEMB002C,1,0,0,0,0
70154,VT14726.MEMB002E,0,0,0,0,0
70155,VT14726.MEMB003A,0,0,0,0,0
70156,VT14726.MEMB003D,0,0,0,0,0
70157,VT14726.MEMB003F,0,0,0,0,0
70158,VT14726.MEMB004B,0,0,0,0,0
70159,VT14726.MEMB005B,0,0,0,0,0
70160,VT14726.MEMB007B,1,0,0,0,0
70161,VT14726.MEMB008C,0,0,0,0,0
70162,VT14726.dkik,0,0,0,0,0
70163,VT14726.MEMB002B,1,0,0,0,0
70164,VT14726.MEMB002D,0,0,0,0,0
70165,VT14726.MEMB002F,1,0,0,0,0
70166,VT14726.MEMB003B,0,0,0,0,0
70167,VT14726.MEMB003C,1,0,0,0,0
70168,VT14726.MEMB004A,0,0,0,0,0
70169,VT14726.MEMB004E,0,0,0,0,0
70170,VT14726.MEMB005D,0,0,0,0,0
70171,VT14726.MEMB006A,0,0,0,0,0
70172,VT14726.MEMB006B,0,0,0,0,0
70173,VT14726.MEMB006C,0,0,0,0,0
70174,VT14726.MEMB007C,0,0,0,0,0
70175,VT14726.MEMB007D,1,0,0,0,0
70176,VT38606.MEMB002A,0,0,0,0,0
70177,VT38606.MEMB002B,0,0,0,0,0
70178,VT38606.MEMB002C,0,0,0,0,0
70179,VT38606.MEMB002D,0,0,0,0,0
70180,VT38606.MEMB002F,0,0,0,0,0
70181,VT38606.MEMB003A,0,0,0,0,0
70182,VT38606.MEMB003B,0,0,0,0,0
70183,VT38606.MEMB003C,0,0,0,0,0
70184,VT38606.MEMB003D,0,0,0,0,0
70185,VT38606.MEMB003F,0,0,0,0,0
70186,VT38606.MEMB004A,0,0,0,0,0
70187,VT38606.MEMB004E,0,0,0,0,0
70188,VT38606.MEMB006A,0,0,0,0,0
70189,VT38606.MEMB007B,0,0,0,0,0
70190,VT38606.MEMB007D,0,0,0,0,0
70191,VT38606.MEMB008C,0,0,0,0,0
70192,VT38606.dkik,0,0,0,0,0
70193,VT38606.MEMB002E,0,0,0,0,0
70194,VT38606.MEMB004B,0,0,0,0,0
70195,VT38606.MEMB005B,0,0,0,0,0
70196,VT38606.MEMB005D,0,0,0,0,0
70197,VT38606.MEMB006B,0,0,0,0,0
70198,VT38606.MEMB006C,0,0,0,0,0
70199,VT38606.MEMB007C,0,0,0,0,0
70200,VT39752.dkik,2,0,0,0,1
70201,VT39752.MEMB002A,2,0,0,0,1
70202,VT39752.MEMB002B,2,0,0,0,1
70203,VT39752.MEMB002D,2,0,0,0,1
70204,VT39752.MEMB002E,2,0,0,0,1
70205,VT39752.MEMB002F,2,0,0,0,1
70206,VT39752.MEMB003B,2,0,0,0,1
70207,VT39752.MEMB003D,2,0,0,0,1
70208,VT39752.MEMB003F,2,0,0,0,1
70209,VT39752.MEMB005B,2,0,0,0,1
70210,VT39752.MEMB006B,2,0,0,0,1
70211,VT39752.MEMB007B,2,0,0,0,1
70212,VT39752.MEMB008C,2,0,0,0,1
70213,VT39752.MEMB002C,2,0,0,0,1
70214,VT39752.MEMB003A,2,0,0,0,1
70215,VT39752.MEMB003C,2,0,0,0,1
70216,VT39752.MEMB004A,2,0,0,0,1
70217,VT39752.MEMB004B,3,0,0,0,1
70218,VT39752.MEMB004E,2,0,0,0,1
70219,VT39752.MEMB005D,2,0,0,0,1
70220,VT39752.MEMB006A,2,0,0,0,1
70221,VT39752.MEMB006C,2,0,0,0,1
70222,VT39752.MEMB007C,2,0,0,0,1
70223,VT39752.MEMB007D,3,0,0,0,1
70224,VT19238.MEMB002B,0,0,0,0,1
70225,VT19238.MEMB002C,0,0,0,0,1
70226,VT19238.MEMB003B,0,0,0,0,1
70227,VT19238.MEMB003C,1,0,0,0,1
70228,VT19238.MEMB003D,0,0,0,0,1
70229,VT19238.MEMB004E,0,0,0,0,1
70230,VT19238.MEMB005D,0,0,0,0,1
70231,VT19238.MEMB006B,0,0,0,0,1
70232,VT19238.MEMB007B,0,0,0,0,1
70233,VT19238.MEMB007C,0,0,0,0,1
70234,VT19238.MEMB008C,0,0,0,0,1
70235,VT19238.dkik,0,0,0,0,1
70236,VT19238.MEMB002A,0,0,0,0,1
70237,VT19238.MEMB002D,0,0,0,0,1
70238,VT19238.MEMB002E,0,0,0,1,1
70239,VT19238.MEMB002F,0,0,0,0,1
70240,VT19238.MEMB003A,0,0,0,0,1
70241,VT19238.MEMB003F,0,0,0,0,1
70242,VT19238.MEMB004A,0,0,0,0,1
70243,VT19238.MEMB004B,0,0,0,0,1
70244,VT19238.MEMB005B,1,0,0,0,1
70245,VT19238.MEMB006A,0,0,0,0,1
70246,VT19238.MEMB006C,0,0,0,0,1
70247,VT19238.MEMB007D,0,0,0,0,1
70248,VT59213.MEMB002F,0,0,0,1,0
70249,VT59213.MEMB003A,0,0,0,1,0
70250,VT59213.MEMB003F,0,0,0,1,0
70251,VT59213.MEMB004B,0,0,0,0,0
70252,VT59213.MEMB004E,0,0,0,1,0
70253,VT59213.MEMB005B,0,0,0,1,0
70254,VT59213.MEMB006A,0,0,0,1,0
70255,VT59213.MEMB006B,0,0,0,1,0
70256,VT59213.MEMB007B,0,0,0,1,0
70257,VT59213.dkik,0,0,0,1,0
70258,VT59213.MEMB002A,0,0,0,0,0
70259,VT59213.MEMB002B,0,0,0,0,0
70260,VT59213.MEMB002C,0,0,0,0,0
70261,VT59213.MEMB002D,0,0,0,1,0
70262,VT59213.MEMB002E,0,0,0,1,0
70263,VT59213.MEMB003B,0,0,0,2,0
70264,VT59213.MEMB003C,0,0,0,0,0
70265,VT59213.MEMB003D,0,0,0,1,0
70266,VT59213.MEMB004A,0,0,0,0,0
70267,VT59213.MEMB005D,0,0,0,1,0
70268,VT59213.MEMB006C,0,0,0,1,0
70269,VT59213.MEMB007C,1,0,0,1,0
70270,VT59213.MEMB007D,0,0,0,1,0
70271,VT59213.MEMB008C,0,0,0,0,0
70272,VT43776.MEMB002D,0,0,0,0,1
70273,VT43776.MEMB003B,0,0,0,0,1
70274,VT43776.MEMB003C,0,0,0,0,1
70275,VT43776.MEMB004A,0,0,0,0,1
70276,VT43776.MEMB004B,0,0,0,0,1
70277,VT43776.MEMB004E,0,0,0,0,1
70278,VT43776.MEMB006A,0,0,0,0,1
70279,VT43776.MEMB007B,0,0,0,0,1
70280,VT43776.MEMB007C,0,0,0,0,1
70281,VT43776.MEMB008C,0,0,0,0,1
70282,VT43776.dkik,0,0,0,0,1
70283,VT43776.MEMB002A,0,0,0,0,1
70284,VT43776.MEMB002B,0,0,0,0,1
70285,VT43776.MEMB002C,0,0,0,0,1
70286,VT43776.MEMB002E,0,0,0,0,1
70287,VT43776.MEMB002F,0,0,0,0,1
70288,VT43776.MEMB003A,0,0,0,0,1
70289,VT43776.MEMB003D,0,0,0,0,1
70290,VT43776.MEMB003F,0,0,0,0,1
70291,VT43776.MEMB005B,0,0,0,0,1
70292,VT43776.MEMB005D,0,0,0,0,1
70293,VT43776.MEMB006B,0,0,0,0,1
70294,VT43776.MEMB006C,0,0,0,0,1
70295,VT43776.MEMB007D,0,0,0,0,1
70296,VT43067.MEMB002C,0,0,0,0,0
70297,VT43067.MEMB002F,0,0,0,0,0
70298,VT43067.MEMB003A,0,0,0,0,0
70299,VT43067.MEMB003B,0,0,0,0,0
70300,VT43067.MEMB003D,0,0,0,0,0
70301,VT43067.MEMB003F,1,0,0,0,0
70302,VT43067.MEMB004E,0,0,0,0,0
70303,VT43067.MEMB005B,0,0,0,0,0
70304,VT43067.MEMB005D,0,0,0,0,0
70305,VT43067.MEMB006A,0,0,0,0,0
70306,VT43067.MEMB006B,0,0,0,0,0
70307,VT43067.MEMB007B,0,0,0,0,0
70308,VT43067.MEMB007C,0,0,0,0,0
70309,VT43067.MEMB008C,0,0,0,0,0
70310,VT43067.dkik,0,0,0,0,0
70311,VT43067.MEMB002A,0,0,0,0,0
70312,VT43067.MEMB002B,0,0,0,0,0
70313,VT43067.MEMB002D,0,0,0,0,0
70314,VT43067.MEMB002E,0,0,0,0,0
70315,VT43067.MEMB003C,0,0,0,0,0
70316,VT43067.MEMB004A,0,0,0,0,0
70317,VT43067.MEMB004B,0,0,0,0,0
70318,VT43067.MEMB006C,0,0,0,0,0
70319,VT43067.MEMB007D,0,0,0,0,0
70320,VT6391.MEMB002A,0,0,0,0,0
70321,VT6391.MEMB002D,0,0,0,1,0
70322,VT6391.MEMB002E,0,0,0,1,0
70323,VT6391.MEMB003A,0,0,0,0,0
70324,VT6391.MEMB003D,0,0,0,0,0
70325,VT6391.MEMB005B,0,0,0,0,0
70326,VT6391.MEMB006B,0,0,0,0,0
70327,VT6391.MEMB006C,1,0,0,0,0
70328,VT6391.MEMB007B,0,0,0,0,0
70329,VT6391.MEMB007C,0,0,0,0,0
70330,VT6391.MEMB007D,0,0,0,0,0
70331,VT6391.dkik,0,0,0,0,0
70332,VT6391.MEMB002B,0,0,0,0,0
70333,VT6391.MEMB002C,0,0,0,0,0
70334,VT6391.MEMB002F,0,0,0,0,0
70335,VT6391.MEMB003B,0,0,0,0,0
70336,VT6391.MEMB003C,0,0,0,0,0
70337,VT6391.MEMB003F,0,0,0,0,0
70338,VT6391.MEMB004A,1,0,0,0,0
70339,VT6391.MEMB004B,1,0,0,0,0
70340,VT6391.MEMB004E,0,0,0,0,0
70341,VT6391.MEMB005D,0,0,0,1,0
70342,VT6391.MEMB006A,0,0,0,1,0
70343,VT6391.MEMB008C,0,0,0,1,0
70344,VT48844.MEMB002C,3,0,0,0,0
70345,VT48844.MEMB002E,3,0,0,0,0
70346,VT48844.MEMB002F,2,0,0,0,0
70347,VT48844.MEMB003B,2,0,0,0,0
70348,VT48844.MEMB004A,3,0,0,0,0
70349,VT48844.MEMB004B,2,0,0,0,0
70350,VT48844.MEMB005B,2,0,0,1,0
70351,VT48844.MEMB005D,2,0,0,0,0
70352,VT48844.MEMB007B,2,0,0,0,0
70353,VT48844.MEMB008C,1,0,0,0,0
70354,VT48844.dkik,1,0,0,0,0
70355,VT48844.MEMB002A,3,0,0,0,0
70356,VT48844.MEMB002B,3,0,0,0,0
70357,VT48844.MEMB002D,2,0,0,0,0
70358,VT48844.MEMB003A,1,0,0,0,0
70359,VT48844.MEMB003C,2,0,0,0,0
70360,VT48844.MEMB003D,1,0,0,0,0
70361,VT48844.MEMB003F,2,0,0,0,0
70362,VT48844.MEMB004E,2,0,0,0,0
70363,VT48844.MEMB006A,2,0,0,0,0
70364,VT48844.MEMB006B,2,0,0,0,0
70365,VT48844.MEMB006C,2,0,0,0,0
70366,VT48844.MEMB007C,2,0,0,0,0
70367,VT48844.MEMB007D,1,0,0,0,0
70368,VT28325.MEMB002A,3,0,0,0,1
70369,VT28325.MEMB002F,1,0,0,0,1
70370,VT28325.MEMB003A,2,0,0,0,1
70371,VT28325.MEMB003B,2,0,0,0,1
70372,VT28325.MEMB003C,2,0,0,0,1
70373,VT28325.MEMB003F,1,0,0,0,1
70374,VT28325.MEMB004A,1,0,0,0,1
70375,VT28325.MEMB004E,1,0,0,0,1
70376,VT28325.MEMB005B,3,0,0,0,1
70377,VT28325.MEMB006A,2,0,0,0,1
70378,VT28325.MEMB006C,1,0,0,0,1
70379,VT28325.MEMB008C,1,0,0,0,1
70380,VT28325.dkik,2,0,0,1,1
70381,VT28325.MEMB002B,2,0,0,0,1
70382,VT28325.MEMB002C,2,0,0,0,1
70383,VT28325.MEMB002D,2,0,0,0,1
70384,VT28325.MEMB002E,2,0,0,0,1
70385,VT28325.MEMB003D,2,0,0,0,1
70386,VT28325.MEMB004B,1,0,0,0,1
70387,VT28325.MEMB005D,2,0,0,0,1
70388,VT28325.MEMB006B,2,0,0,0,1
70389,VT28325.MEMB007B,2,0,0,0,1
70390,VT28325.MEMB007C,2,0,0,0,1
70391,VT28325.MEMB007D,1,0,0,0,1
70392,VT27679.dkik,0,0,0,0,1
70393,VT27679.MEMB002A,0,0,0,0,1
70394,VT27679.MEMB002B,0,1,0,0,1
70395,VT27679.MEMB002D,0,0,0,0,1
70396,VT27679.MEMB002E,0,0,0,0,1
70397,VT27679.MEMB002F,0,0,0,0,1
70398,VT27679.MEMB003A,0,0,0,0,1
70399,VT27679.MEMB003B,0,0,0,0,1
70400,VT27679.MEMB003C,0,0,0,0,1
70401,VT27679.MEMB003D,0,0,0,0,1
70402,VT27679.MEMB003F,0,0,0,0,1
70403,VT27679.MEMB004A,0,1,0,0,1
70404,VT27679.MEMB004E,0,0,0,0,1
70405,VT27679.MEMB005B,0,0,0,0,1
70406,VT27679.MEMB006B,0,0,0,0,1
70407,VT27679.MEMB006C,1,0,0,0,1
70408,VT27679.MEMB007D,0,0,0,0,1
70409,VT27679.MEMB008C,0,0,0,0,1
70410,VT27679.MEMB002C,0,1,0,0,1
70411,VT27679.MEMB004B,0,0,0,0,1
70412,VT27679.MEMB005D,0,1,0,0,1
70413,VT27679.MEMB006A,0,0,0,0,1
70414,VT27679.MEMB007B,0,0,0,0,1
70415,VT27679.MEMB007C,0,0,0,0,1
70416,VT45282.dkik,0,0,0,0,1
70417,VT45282.MEMB002B,1,0,0,0,1
70418,VT45282.MEMB002C,0,0,0,0,1
70419,VT45282.MEMB002D,0,0,0,0,1
70420,VT45282.MEMB002F,1,0,0,0,1
70421,VT45282.MEMB003A,0,0,0,0,1
70422,VT45282.MEMB003B,2,0,0,0,1
70423,VT45282.MEMB003C,0,0,0,0,1
70424,VT45282.MEMB003D,0,0,0,0,1
70425,VT45282.MEMB003F,0,0,0,0,1
70426,VT45282.MEMB004A,1,0,0,0,1
70427,VT45282.MEMB004E,0,0,0,0,1
70428,VT45282.MEMB005B,0,0,0,0,1
70429,VT45282.MEMB006C,0,0,0,0,1
70430,VT45282.MEMB007C,1,0,0,0,1
70431,VT45282.MEMB002A,0,0,0,0,1
70432,VT45282.MEMB002E,0,0,0,0,1
70433,VT45282.MEMB004B,0,0,0,0,1
70434,VT45282.MEMB005D,0,0,0,0,1
70435,VT45282.MEMB006A,0,0,0,0,1
70436,VT45282.MEMB006B,0,0,0,0,1
70437,VT45282.MEMB007B,0,0,0,0,1
70438,VT45282.MEMB007D,0,0,0,0,1
70439,VT45282.MEMB008C,0,0,0,0,1
70440,VT22215.MEMB002A,0,0,0,0,0
70441,VT22215.MEMB002C,0,0,0,0,0
70442,VT22215.MEMB002D,0,0,0,0,0
70443,VT22215.MEMB002E,0,0,0,0,0
70444,VT22215.MEMB002F,0,0,0,0,0
70445,VT22215.MEMB003A,0,0,0,0,0
70446,VT22215.MEMB003C,0,0,0,0,0
70447,VT22215.MEMB003D,0,0,0,0,0
70448,VT22215.MEMB003F,0,0,0,0,0
70449,VT22215.MEMB004B,0,0,0,0,0
70450,VT22215.MEMB004E,0,0,0,0,0
70451,VT22215.MEMB005D,0,0,0,0,0
70452,VT22215.MEMB006A,0,0,0,0,0
70453,VT22215.MEMB006B,1,0,0,0,0
70454,VT22215.MEMB006C,0,0,0,0,0
70455,VT22215.MEMB007B,0,0,0,0,0
70456,VT22215.MEMB007C,0,0,0,0,0
70457,VT22215.dkik,0,0,0,0,0
70458,VT22215.MEMB002B,1,0,0,0,0
70459,VT22215.MEMB003B,0,0,0,0,0
70460,VT22215.MEMB004A,1,0,0,0,0
70461,VT22215.MEMB005B,0,0,0,0,0
70462,VT22215.MEMB007D,0,0,0,0,0
70463,VT22215.MEMB008C,0,0,0,0,0
70464,VT63202.dkik,0,0,0,1,0
70465,VT63202.MEMB002C,0,1,0,0,0
70466,VT63202.MEMB002D,0,0,0,1,0
70467,VT63202.MEMB002F,0,0,0,0,0
70468,VT63202.MEMB003B,0,1,0,2,0
70469,VT63202.MEMB003D,1,0,0,1,0
70470,VT63202.MEMB003F,0,0,0,0,0
70471,VT63202.MEMB004B,0,0,0,1,0
70472,VT63202.MEMB005D,2,0,0,0,0
70473,VT63202.MEMB006B,0,0,0,0,0
70474,VT63202.MEMB006C,0,0,0,0,0
70475,VT63202.MEMB007D,1,0,0,1,0
70476,VT63202.MEMB008C,0,0,0,0,0
70477,VT63202.MEMB002A,0,1,0,0,0
70478,VT63202.MEMB002B,0,1,0,0,0
70479,VT63202.MEMB002E,0,0,0,2,0
70480,VT63202.MEMB003A,0,0,0,1,0
70481,VT63202.MEMB003C,0,1,0,0,0
70482,VT63202.MEMB004A,0,1,0,1,0
70483,VT63202.MEMB004E,0,0,0,0,0
70484,VT63202.MEMB005B,0,0,0,0,0
70485,VT63202.MEMB006A,0,0,0,0,0
70486,VT63202.MEMB007B,0,1,0,0,0
70487,VT63202.MEMB007C,1,1,0,2,0
70488,VT41550.MEMB002A,0,0,0,0,1
70489,VT41550.MEMB002B,0,0,0,0,1
70490,VT41550.MEMB002C,0,0,0,0,1
70491,VT41550.MEMB002D,0,0,0,0,1
70492,VT41550.MEMB003B,0,0,0,0,1
70493,VT41550.MEMB003C,0,0,0,0,1
70494,VT41550.MEMB003F,0,0,0,0,1
70495,VT41550.MEMB004E,0,0,0,0,1
70496,VT41550.MEMB006A,0,0,0,0,1
70497,VT41550.MEMB007B,0,0,0,0,1
70498,VT41550.MEMB007D,0,0,0,0,1
70499,VT41550.MEMB008C,0,0,0,0,1
70500,VT41550.dkik,0,0,0,0,1
70501,VT41550.MEMB002E,0,0,0,0,1
70502,VT41550.MEMB002F,0,0,0,0,1
70503,VT41550.MEMB003A,0,0,0,0,1
70504,VT41550.MEMB003D,0,0,0,0,1
70505,VT41550.MEMB004A,0,0,0,0,1
70506,VT41550.MEMB004B,0,0,0,0,1
70507,VT41550.MEMB005B,0,0,0,0,1
70508,VT41550.MEMB005D,0,0,0,0,1
70509,VT41550.MEMB006B,0,0,0,0,1
70510,VT41550.MEMB006C,0,0,0,0,1
70511,VT41550.MEMB007C,1,0,0,0,1
70512,VT27876.MEMB002A,0,0,0,1,1
70513,VT27876.MEMB002B,0,0,0,1,1
70514,VT27876.MEMB002C,0,0,0,1,1
70515,VT27876.MEMB002E,0,0,0,1,1
70516,VT27876.MEMB003D,0,0,0,1,1
70517,VT27876.MEMB004A,0,0,0,1,1
70518,VT27876.MEMB004E,0,0,0,1,1
70519,VT27876.MEMB005B,1,0,0,1,1
70520,VT27876.MEMB006A,0,0,0,1,1
70521,VT27876.MEMB006C,0,0,0,1,1
70522,VT27876.MEMB007C,1,0,0,1,1
70523,VT27876.MEMB007D,0,0,0,1,1
70524,VT27876.dkik,0,0,0,1,1
70525,VT27876.MEMB002D,0,0,0,1,1
70526,VT27876.MEMB002F,0,0,0,1,1
70527,VT27876.MEMB003A,0,0,0,1,1
70528,VT27876.MEMB003B,1,0,0,1,1
70529,VT27876.MEMB003C,0,0,0,1,1
70530,VT27876.MEMB003F,0,0,0,1,1
70531,VT27876.MEMB004B,0,0,0,1,1
70532,VT27876.MEMB005D,0,0,0,1,1
70533,VT27876.MEMB006B,0,0,0,1,1
70534,VT27876.MEMB007B,0,0,0,1,1
70535,VT27876.MEMB008C,1,0,0,1,1
70536,VT48580.dkik,0,0,0,0,0
70537,VT48580.MEMB002B,0,0,0,0,0
70538,VT48580.MEMB002C,0,0,0,0,0
70539,VT48580.MEMB002D,0,0,0,0,0
70540,VT48580.MEMB002E,0,0,0,0,0
70541,VT48580.MEMB002F,1,0,0,0,0
70542,VT48580.MEMB003B,0,0,0,0,0
70543,VT48580.MEMB003C,1,0,0,0,0
70544,VT48580.MEMB003D,0,0,0,0,0
70545,VT48580.MEMB004B,0,0,0,0,0
70546,VT48580.MEMB005D,0,0,0,0,0
70547,VT48580.MEMB006A,0,0,0,0,0
70548,VT48580.MEMB007C,0,0,0,0,0
70549,VT48580.MEMB007D,0,0,0,0,0
70550,VT48580.MEMB002A,0,0,0,0,0
70551,VT48580.MEMB003A,0,0,0,0,0
70552,VT48580.MEMB003F,0,0,0,0,0
70553,VT48580.MEMB004A,0,0,0,1,0
70554,VT48580.MEMB004E,0,0,0,0,0
70555,VT48580.MEMB005B,0,0,0,0,0
70556,VT48580.MEMB006B,0,0,0,0,0
